LAKE CODE (MIDAS),LAKE NAME,TOWN(S),STATION,YEAR,MIN_SEC,MIN_SEC_BOTTOM?,MEAN_SEC,MEAN_SEC_BOTTOM?,MAX_SEC,MAX_SEC_BOTTOM?,NUM_MONTHS_SECCHI,MIN_COL,MEAN_COL,MAX_COL,MIN_CHLA,MEAN_CHLA,MAX_CHLA,PH,ALKALINITY,CONDUCTIVITY,TPHOS_EC,TPHOS_SG,TPHOS_BG,TPHOS_PG,TSI_SEC,TSI_CHL,TSI_TPEC,TSI_TPPG
5172,Unity Pond (Winnecook Lake),"Burnham, Troy, Unity",1,2003,1.3,,2,,2.7,,6,23,23,23,20,20,20,,22,129,19,,102,31,100,,,
5172,Unity Pond (Winnecook Lake),"Burnham, Troy, Unity",1,2004,1,,1.8,,2.9,,6,25,32,39,14,14,14,7.36,24,68,20,,107,23,106,,,
5172,Unity Pond (Winnecook Lake),"Burnham, Troy, Unity",1,2005,1.2,,2.1,,2.8,,6,,,,,,,,,,,,,,97,,,
5172,Unity Pond (Winnecook Lake),"Burnham, Troy, Unity",1,2006,1.3,,2.2,,3.1,,5,,,,,,,,,,,,,,95,,,
5172,Unity Pond (Winnecook Lake),"Burnham, Troy, Unity",1,2007,1.2,,2.1,,3.3,,5,,,,,,,,,,,18,,,97,,,
5172,Unity Pond (Winnecook Lake),"Burnham, Troy, Unity",1,2008,1.2,,1.8,,2.3,,5,26,26,26,30,30,30,7.45,17.8,62,22,19,110,,106,,,
5172,Unity Pond (Winnecook Lake),"Burnham, Troy, Unity",1,2009,0.9,,2,,3,,6,,,,5.2,24.4,37,,,,21,27,33,,100,,,
5172,Unity Pond (Winnecook Lake),"Burnham, Troy, Unity",1,2010,0.9,,1.9,,3.5,,5,,,,,,,,,,,20,,,103,,,
5172,Unity Pond (Winnecook Lake),"Burnham, Troy, Unity",1,2011,0.8,,1.7,,2.4,,5,,,,61,61,61,,,,18,22,34,,110,,,
5172,Unity Pond (Winnecook Lake),"Burnham, Troy, Unity",1,2012,1,,1.6,,2.6,,5,,,,,,,,,,,21,,,113,,,
5172,Unity Pond (Winnecook Lake),"Burnham, Troy, Unity",1,2013,1.3,,2.5,,3.8,,5,,,,,,,,,,,15,,,87,,,
5172,Unity Pond (Winnecook Lake),"Burnham, Troy, Unity",1,2014,0.8,,1.8,,3.1,,6,27,27,27,14,24.3,29,7.2,21,65,29,,40,,106,,,
5172,Unity Pond (Winnecook Lake),"Burnham, Troy, Unity",1,2015,0.9,,2.1,,3.9,,6,14,17,20,13,22.5,33,7.31,22.5,62,21,,70,,97,,,
5172,Unity Pond (Winnecook Lake),"Burnham, Troy, Unity",1,2016,1,,2.3,,3.7,,6,19,19,19,15,15.3,16,7.37,19.5,68,40,,39,,92,,,
5172,Unity Pond (Winnecook Lake),"Burnham, Troy, Unity",1,2017,1.2,,2.2,,3,,6,,,,17,17,17,,,,32,,,,95,,,
5172,Unity Pond (Winnecook Lake),"Burnham, Troy, Unity",1,2018,2.2,,2.2,,2.2,,1,19,19,19,13,13,13,7.16,20.5,70,24,,,,,,,
5172,Unity Pond (Winnecook Lake),"Burnham, Troy, Unity",2,1978,4.4,,4.4,,4.5,,2,,,,,,,,,,,,,,,,,
5172,Unity Pond (Winnecook Lake),"Burnham, Troy, Unity",2,2000,0.9,,1.7,,2.2,,4,,,,22,24,27,,20,62,26,,31,,,,,
5172,Unity Pond (Winnecook Lake),"Burnham, Troy, Unity",2,2001,1.1,,1.9,,3.3,,3,,,,8.7,22.1,30.4,,,,26,20,200,21,,,,
5172,Unity Pond (Winnecook Lake),"Burnham, Troy, Unity",2,2002,1.1,,1.5,,2.1,,5,,,,25.2,29.6,35.2,,,,27,26,25,23,117,,69,
5174,Sandy (Freedom) Pond,Freedom,1,1978,1.3,,1.6,,1.8,,3,,,,9,9,9,7.2,14,57,20,,,,,,,
5174,Sandy (Freedom) Pond,Freedom,1,1979,2.4,,2.6,,2.8,,4,,,,,,,,,,,,,,,,,
5174,Sandy (Freedom) Pond,Freedom,1,1980,1.9,,2.6,,3.7,,6,,,,,,,,,,,,,,85,,,
5174,Sandy (Freedom) Pond,Freedom,1,1981,2.4,*,2.4,*,2.4,*,1,,,,4.8,4.8,4.8,6.7,16,66,22,,,,,,,
5174,Sandy (Freedom) Pond,Freedom,1,1997,2.3,,2.6,,2.9,,1,,,,3.7,3.7,3.7,7.45,17,57,21,,,,,,,
5174,Sandy (Freedom) Pond,Freedom,1,1998,1.7,*,2.7,*,2.9,*,5,,,,10,10,10,,15,62,23,,,,,,,
5174,Sandy (Freedom) Pond,Freedom,1,1999,2.3,,2.9,,3.9,,5,,,,,,,,,,,,,,78,,,
5174,Sandy (Freedom) Pond,Freedom,1,2000,2,,2.7,,3.5,,5,,,,,,,,,,,,,,83,,,
5174,Sandy (Freedom) Pond,Freedom,1,2001,1.9,,2.9,,3.7,,5,,,,,,,,,,,,,,78,,,
5174,Sandy (Freedom) Pond,Freedom,1,2002,2.5,,2.8,,3,,5,,,,,,,,,,,,,,80,,,
5174,Sandy (Freedom) Pond,Freedom,1,2003,3.2,,3.6,*,4,*,6,28,30,31,10,10,10,,14.2,86,18,,,,,,,
5174,Sandy (Freedom) Pond,Freedom,1,2004,2.6,*,3.3,*,4,*,5,,,,,,,,,,,,,,,,,
5174,Sandy (Freedom) Pond,Freedom,1,2005,3,,3.4,,3.8,,5,,,,,,,,,,,,,,69,,,
5174,Sandy (Freedom) Pond,Freedom,1,2006,2.9,,3.4,,3.8,,5,,,,,,,,,,,,,,69,,,
5174,Sandy (Freedom) Pond,Freedom,1,2007,2.8,,3.4,,3.8,,5,23,23,23,,,,7.41,13.7,48,,19,,,69,,,
5174,Sandy (Freedom) Pond,Freedom,1,2008,3.3,,3.8,,4.2,,5,,,,,,,,,,,,,,63,,,
5174,Sandy (Freedom) Pond,Freedom,1,2009,3.1,,3.6,*,4.2,*,3,,,,,,,,,,,,,,,,,
5174,Sandy (Freedom) Pond,Freedom,1,2010,3.2,,3.7,*,4.1,*,5,,,,,,,,,,,,,,,,,
5174,Sandy (Freedom) Pond,Freedom,1,2011,2.7,,3.5,*,4.5,*,5,,,,5.5,5.5,5.5,,,,16,,,,,,,
5174,Sandy (Freedom) Pond,Freedom,1,2012,3,,4.1,*,4.5,*,5,,,,,,,,,,,,,,,,,
5174,Sandy (Freedom) Pond,Freedom,1,2014,2.1,,3.3,,4.2,,4,,,,,,,,,,,,,,,,,
5174,Sandy (Freedom) Pond,Freedom,1,2016,3.6,,3.6,,3.6,,1,32,33,33,5.9,5.9,5.9,7.36,15,64,20,,,,,,,
5176,Lovejoy Pond,Albion,1,1975,1.7,,1.7,,1.7,,1,,,,22.7,22.7,22.7,,,,,30,,,,,,
5176,Lovejoy Pond,Albion,1,1976,2.6,,3.5,,4.3,,2,,,,3.7,7.9,12,7.2,45,49,48,,,80,,,,
5176,Lovejoy Pond,Albion,1,1977,3.2,,3.2,,3.2,,1,,,,,,,,,,22,,,,,,,
5176,Lovejoy Pond,Albion,1,1978,0.7,,1.9,,3.8,,4,,,,3.3,3.3,3.3,7.6,40,125,100,17,120,,,,,
5176,Lovejoy Pond,Albion,1,1979,0.8,,2,,4.4,,7,,,,5.1,30.4,99.7,7.12,32.8,133,,,,,100,104,,
5176,Lovejoy Pond,Albion,1,1980,0.8,,2.2,,3.6,,7,,,,8.7,26.7,62.4,6.8,36,90,,,,,95,101,,
5176,Lovejoy Pond,Albion,1,1981,1,,2,,4.3,,7,,,,7.4,21.3,33,7.9,42,92,,,,,100,,,
5176,Lovejoy Pond,Albion,1,1982,0.8,,1.6,,2.7,,6,,,,16.4,26.9,41.5,7.16,41,134,,,,,113,,,
5176,Lovejoy Pond,Albion,1,1983,0.5,,1.8,,3.2,,5,,,,14,38.7,63.3,,,,,,,,106,,,
5176,Lovejoy Pond,Albion,1,1984,1,,1.9,,2.9,,6,,,,14.4,14.4,14.4,,,,,,,,103,,,
5176,Lovejoy Pond,Albion,1,1985,0.7,,1.9,,3.4,,5,,,,,,,,,,,,,,103,,,
5176,Lovejoy Pond,Albion,1,1986,0.5,,0.8,,1.6,,3,,,,,,,,,,,,,,,,,
5176,Lovejoy Pond,Albion,1,1987,0.8,,1,,1.5,,5,,,,,,,7.5,44,120,36,,41,,142,,,
5176,Lovejoy Pond,Albion,1,1988,1.2,,2.2,,3.2,,3,,,,,,,,,,,,,,,,,
5176,Lovejoy Pond,Albion,1,1998,1,,1.2,,1.3,,1,,,,26,26,26,,48,133,52,,441,,,,,
5176,Lovejoy Pond,Albion,1,2000,1.6,,2,,2.3,,2,,,,28,29,30,,44,131,50,,34,,,,,
5176,Lovejoy Pond,Albion,1,2001,1.1,,1.1,,1.1,,1,,,,59,59,59,8.09,49,128,58,,680,,,,,
5176,Lovejoy Pond,Albion,1,2002,0.9,,1.5,,2.6,,5,15,15,15,55,57.5,60,,48,148,50,,275,46,117,,87,
5176,Lovejoy Pond,Albion,1,2003,0.8,,1.5,,2.7,,6,8,10,12,18.5,31,41.5,,47,146,46,,775,77,117,,84,99
5176,Lovejoy Pond,Albion,1,2004,0.8,,1.8,,4.4,,6,8,15,19,16.6,46.4,64.3,,48.8,148,57,70,61,136,106,,90,116
5176,Lovejoy Pond,Albion,1,2006,0.8,,1.3,,1.7,,3,17,19,21,29,42.7,65,7.74,42.5,119,55,,105,,,,,
5176,Lovejoy Pond,Albion,1,2008,0.9,,1.3,,1.9,,4,13,14,14,24,47.6,78,8,42,117,58,,592,,,,,
5176,Lovejoy Pond,Albion,1,2009,1.5,,1.5,,1.5,,1,,,,24,24,24,,,,64,,375,,,,,
5176,Lovejoy Pond,Albion,1,2014,0.9,,1.2,,1.3,,3,16,16,16,51,61.2,74,8.8,49,120,63,,290,,,,,
5176,Lovejoy Pond,Albion,1,2015,0.8,,1.8,,3.3,,4,14,17,20,12,46.9,79,9.11,50,117,50,,822,,,,,
5176,Lovejoy Pond,Albion,1,2016,0.6,,1.5,,2.2,,4,16,16,16,18,48.3,100,9.35,53,152,54,,1350,,,,,
5176,Lovejoy Pond,Albion,1,2017,1,,1.3,,1.9,,3,19,19,19,24,57.2,91,9.21,50,135,63,,163,,,,,
5176,Lovejoy Pond,Albion,1,2018,1.6,,1.7,,1.8,,2,13,13,13,48,57.5,67,7.35,53.5,,81,,640,,,,,
5182,Flying Pond,Vienna,1,1976,4,,4.5,,5.3,,5,,,,2.2,3.2,4.6,,,,8,,,,54,42,37,
5182,Flying Pond,Vienna,1,1979,3.3,,4.4,,5.7,,6,,,,,,,,,,,7,,,55,,,
5182,Flying Pond,Vienna,1,1980,3.2,,4.4,,5.5,,6,,,,3.5,3.5,3.5,,12,39,9,,12,,55,,,
5182,Flying Pond,Vienna,1,1981,3.1,,3.8,,4.3,,6,,,,1.6,3.5,5.9,,,,7,,17,,63,43,,
5182,Flying Pond,Vienna,1,1982,3.4,,4.5,,5.4,,6,,,,,,,,,,,,,,54,,,
5182,Flying Pond,Vienna,1,1983,3.3,,4.8,,6.4,,4,,,,1.7,1.7,1.7,7.1,13,,7,,7,,,,,
5182,Flying Pond,Vienna,1,1984,2.5,,4.2,,5.7,,5,,,,,,,,,,,,,,58,,,
5182,Flying Pond,Vienna,1,1985,3.6,,4.3,,4.9,,2,,,,,,,,,,,,,,,,,
5182,Flying Pond,Vienna,1,1986,3.4,,4,,5.2,,5,,,,,,,,,,,,,,60,,,
5182,Flying Pond,Vienna,1,1987,3.6,,4.5,,5.3,,6,,,,,,,,,,,,,,54,,,
5182,Flying Pond,Vienna,1,1988,3,,4.6,,5.5,,6,,,,,,,,,,,,,,53,,,
5182,Flying Pond,Vienna,1,1989,2.1,,3.5,,4.7,,6,,,,,,,,,,,,,,68,,,
5182,Flying Pond,Vienna,1,1990,3.1,,3.7,,4.3,,5,,,,,,,,,,,,,,65,,,
5182,Flying Pond,Vienna,1,1991,3,,4.4,,5.8,,6,,,,,,,7.31,13.5,44,8,,,,55,,,
5182,Flying Pond,Vienna,1,1992,3.7,,4.8,,5.7,,6,,,,,,,,,,,,,,50,,,
5182,Flying Pond,Vienna,1,1993,3.8,,4.9,,5.8,,5,,,,4.6,4.6,4.6,7.23,15.5,52,6,,,,49,,,
5182,Flying Pond,Vienna,1,1994,4.3,,4.8,,5.5,,5,,,,1,3.7,5.2,,,,8,,14,,50,,,
5182,Flying Pond,Vienna,1,1995,3.5,,4.5,,6.3,,5,,,,,,,,10.8,,9,,16,,54,,,
5182,Flying Pond,Vienna,1,1996,2.9,,3.8,,4.9,,6,,,,3.3,4.1,5.9,,9.4,9,13,,16,,63,,,
5182,Flying Pond,Vienna,1,1997,2.9,,4.1,,4.8,,3,,,,,,,,,,,,,,,,,
5182,Flying Pond,Vienna,1,1998,3.8,,4,,4.1,,2,,,,,,,,8,,,,,,,,,
5182,Flying Pond,Vienna,1,1999,4.7,,5.5,,6.7,,3,,,,,,,,7.3,,,,,,,,,
5182,Flying Pond,Vienna,1,2000,4,,4.3,,4.9,,3,,,,2,2.7,4.2,,,,12,,,,,,,
5182,Flying Pond,Vienna,1,2001,4.5,,5.4,,5.9,,3,,,,1,3.3,7.7,7.36,10,51,9,,13,,,,,
5182,Flying Pond,Vienna,1,2002,4.6,,5,,5.4,,2,,,,1.8,1.8,1.8,,,,10,,,,,,,
5182,Flying Pond,Vienna,1,2004,5,,5.7,,6.5,,5,,,,1,1,1.1,,40,,9,,,,42,,,
5182,Flying Pond,Vienna,1,2006,,,,,,,,20,20,20,,,,7.38,12.6,53,,,,,,,,
5182,Flying Pond,Vienna,1,2007,6,,6.2,,6.4,,1,12,12,12,1.8,1.9,2,7.41,12.1,54,6,,,,,,,
5182,Flying Pond,Vienna,1,2010,4.9,,5.4,,6,,4,,,,1.2,5.3,14,,,,11,,,,,,,
5182,Flying Pond,Vienna,1,2011,5,,5.1,,5.1,,1,,,,1.9,2,2,,,,11,,,,,,,
5182,Flying Pond,Vienna,1,2012,4.1,,4.4,,4.5,,2,,,,5.7,5.8,6.1,7.34,,53,13,,,,,,,
5182,Flying Pond,Vienna,1,2013,3.8,,3.9,,4.1,,1,29,29,29,2.9,2.9,2.9,7.32,13.8,56,9,,18,,,,,
5182,Flying Pond,Vienna,1,2014,4,,4.4,,4.8,,3,,,,,,,,,,,,,,,,,
5182,Flying Pond,Vienna,1,2015,4.8,,5.2,,5.7,,3,,,,1.2,2.7,5,,,,12,,,,,,,
5182,Flying Pond,Vienna,1,2016,4.6,,5.4,,6.5,,4,,,,,,,,,,,,,,,,,
5182,Flying Pond,Vienna,1,2017,4.6,,5.6,,7.2,,4,,,,,,,,,,8,12,,,,,,
5182,Flying Pond,Vienna,1,2018,5.2,,6.1,,6.9,,4,,,,1,1.7,2,,,,9,,25,,,,,
5182,Flying Pond,Vienna,2,1981,3.5,,4.1,,5.1,,5,,,,2.1,3.2,5.5,7.1,13,39,,,,,59,41,,
5182,Flying Pond,Vienna,2,1983,4,,4.5,,5.5,,2,,,,,,,,,,,,,,,,,
5182,Flying Pond,Vienna,2,1984,4.8,,4.9,,5,,1,,,,,,,,,,,,,,,,,
5182,Flying Pond,Vienna,2,1985,4.6,,5.6,,6.6,,5,,,,,,,,,,,,,,43,,,
5182,Flying Pond,Vienna,2,1986,5.3,,5.3,,5.3,,1,,,,,,,6.5,12,40,20,,10,,,,,
5182,Flying Pond,Vienna,2,1993,6,,6,,6,,1,,,,5.6,5.6,5.6,6.72,16,55,7,,,,,,,
5182,Flying Pond,Vienna,2,2002,,,,,,,,,,,,,,,,,11,,,,,,,
5184,Whittier Pond,Vienna,1,2008,4.2,,4.3,,4.3,,1,,,,6.5,6.5,6.5,6.95,12,,10,,,,,,,
5184,Whittier Pond,Vienna,1,2012,4.2,,4.7,,5.6,,5,,,,,,,,,,,8,,,52,,,
5184,Whittier Pond,Vienna,1,2013,3.3,,4.4,,5,,4,,,,,,,,,,,,,,,,,
5184,Whittier Pond,Vienna,1,2014,4.6,,5.2,,6.1,,6,30,30,30,3,3,3,7.2,14,34,7,,,,46,,,
5184,Whittier Pond,Vienna,1,2015,4.1,,4.8,,5.6,,2,,,,,,,,,,,,,,,,,
5184,Whittier Pond,Vienna,1,2016,3.9,,4.8,,5.6,,6,,,,,,,,,,,,,,50,,,
5184,Whittier Pond,Vienna,1,2017,3.7,,4.9,,6.1,,6,,,,,,,,,,9,,,,49,,,
5184,Whittier Pond,Vienna,1,2018,4.2,,4.7,,5.5,,6,13,13,13,4,4,4,7.15,,42,13,,,,52,,,
5186,Parker Pond,"Fayette, Vienna",1,1976,5.3,,6.2,,6.8,,4,,,,1.9,2.7,3.2,,,,6,,,,,,,
5186,Parker Pond,"Fayette, Vienna",1,1980,6,,7,,8,,5,,,,,,,,,,,,,,32,,,
5186,Parker Pond,"Fayette, Vienna",1,1981,6,,6.2,,6.5,,2,,,,1.9,2,2,,,,6,,10,,,,,
5186,Parker Pond,"Fayette, Vienna",1,1982,6,,6.6,,7.5,,5,,,,,,,,,,,,,,34,,,
5186,Parker Pond,"Fayette, Vienna",1,1983,5.5,,7,,8.8,,5,,,,1.5,1.5,1.5,7,7,,,,7,,32,,,
5186,Parker Pond,"Fayette, Vienna",1,1984,5.5,,6.9,,8,,5,,,,,,,,,,,,,,32,,,
5186,Parker Pond,"Fayette, Vienna",1,1986,7.1,,7.1,,7.1,,1,,,,,,,6.5,8,30,13,,13,,,,,
5186,Parker Pond,"Fayette, Vienna",1,1988,5,,6.7,,8.5,,6,,,,,,,6.7,6,,5,,,,34,,,
5186,Parker Pond,"Fayette, Vienna",1,1989,3,,5.9,,7.6,,5,,,,,,,6.9,,,,,,,40,,,
5186,Parker Pond,"Fayette, Vienna",1,1990,6,,6.7,,8,,6,,,,,,,,,,6,,13,,34,,,
5186,Parker Pond,"Fayette, Vienna",1,1991,5.5,,7.1,,8.7,,6,,,,,,,6.9,9,32,6,,21,,31,,,
5186,Parker Pond,"Fayette, Vienna",1,1992,5,,7,,8.3,,5,,,,1.4,1.7,1.9,7.1,8.2,,7,,,,32,,,
5186,Parker Pond,"Fayette, Vienna",1,1993,6.5,,7.5,,8,,4,,,,,,,,,,,,,,,,,
5186,Parker Pond,"Fayette, Vienna",1,1994,6.1,,7.5,,9,,6,,,,2.3,2.7,3.1,6.65,9,,7,,14,,29,,,
5186,Parker Pond,"Fayette, Vienna",1,1995,6.3,,8.5,,10.6,,6,,,,,,,,9,,6,,10,,23,,,
5186,Parker Pond,"Fayette, Vienna",1,1996,6.4,,7.8,,8.7,,6,,,,3.4,3.4,3.4,,4,9,11,,10,,27,,,
5186,Parker Pond,"Fayette, Vienna",1,1997,6.2,,7.6,,9.4,,6,,,,,,,,,,8,,21,,28,,,
5186,Parker Pond,"Fayette, Vienna",1,1998,5.4,,6.9,,9.1,,6,,,,,,,,,,12,,9,,32,,,
5186,Parker Pond,"Fayette, Vienna",1,1999,6.8,,7.9,,9,,5,,,,,,,,,,9,,11,,26,,,
5186,Parker Pond,"Fayette, Vienna",1,2000,5.4,,6.6,,7.7,,6,,,,3.4,3.4,3.4,,9,37,7,,9,,34,,,
5186,Parker Pond,"Fayette, Vienna",1,2001,6.9,,7.9,,8.7,,6,,,,1.8,1.8,1.8,,,,8,,8,,26,,,
5186,Parker Pond,"Fayette, Vienna",1,2002,6.7,,7.7,,8.6,,5,,,,,,,,,,11,,10,,28,,,
5186,Parker Pond,"Fayette, Vienna",1,2003,8.4,,8.9,,9.5,,5,,,,,,,,,,8,,8,,21,,,
5186,Parker Pond,"Fayette, Vienna",1,2004,5.4,,7.7,,9.2,,6,,,,,,,,,,,,,,28,,,
5186,Parker Pond,"Fayette, Vienna",1,2005,6.7,,7.4,,8.3,,6,9,9,9,3.6,3.6,3.6,7.24,7.8,40,5,,,,29,,,
5186,Parker Pond,"Fayette, Vienna",1,2006,6,,6.3,,7,,5,,,,,,,,,,,,,,37,,,
5186,Parker Pond,"Fayette, Vienna",1,2007,7,,7.3,,7.5,,3,,,,,,,,,,8,,11,,,,,
5186,Parker Pond,"Fayette, Vienna",1,2009,5.8,,7.2,,8.2,,3,,,,,,,,,,,4,,,,,,
5186,Parker Pond,"Fayette, Vienna",1,2010,8.7,*,8.9,*,9,*,1,,,,,,,,,,,3,,,,,,
5186,Parker Pond,"Fayette, Vienna",1,2011,6.2,,6.7,,7.2,,4,,,,,,,,,,,,,,,,,
5186,Parker Pond,"Fayette, Vienna",1,2013,6.8,,7.4,,7.9,,5,,,,,,,,,,,,,,29,,,
5186,Parker Pond,"Fayette, Vienna",1,2014,6.1,,6.9,,8.1,,3,12,12,12,2.7,2.7,2.7,7.1,9,37,12,,,,,,,
5186,Parker Pond,"Fayette, Vienna",1,2015,6.9,,7.8,,8.4,,4,,,,,,,,,,,,,,,,,
5186,Parker Pond,"Fayette, Vienna",1,2016,7,,8,,9,,5,,,,4.4,4.4,4.4,,,,5,,14,,26,,,
5186,Parker Pond,"Fayette, Vienna",1,2017,7.1,,8.4,,10.4,,6,5,5,5,1,1.6,2.4,7.34,10.5,43,5,,21,,24,25,26,
5186,Parker Pond,"Fayette, Vienna",1,2018,6.5,,8.2,,9.7,,6,7,7,7,2,2.4,4,7.2,,43,6,,18,,25,34,29,
5186,Parker Pond,"Fayette, Vienna",2,1980,5.8,,6.6,,7.3,,3,,,,,,,,,,,,,,,,,
5186,Parker Pond,"Fayette, Vienna",2,1981,7.1,,7.1,,7.1,,1,,,,,,,6.8,9,28,,,,,,,,
5186,Parker Pond,"Fayette, Vienna",2,1982,6,,6.9,,8,,2,,,,,,,,,,,,,,,,,
5186,Parker Pond,"Fayette, Vienna",2,1983,5.5,,5.9,,6,,3,,,,,,,,,,,,,,,,,
5186,Parker Pond,"Fayette, Vienna",2,1992,6,,6,,6,,1,,,,,,,,,,,,,,,,,
5186,Parker Pond,"Fayette, Vienna",2,1995,8.6,,8.6,,8.6,,1,,,,,,,,,,6,,14,,,,,
5186,Parker Pond,"Fayette, Vienna",2,1997,,,,,,,,,,,2.9,2.9,2.9,,,,11,,,,,,,
5186,Parker Pond,"Fayette, Vienna",2,1998,,,,,,,,,,,,,,,,,10,,,,,,,
5186,Parker Pond,"Fayette, Vienna",2,1999,,,,,,,,,,,2.5,2.5,2.5,,,,8,,,,,,,
5186,Parker Pond,"Fayette, Vienna",2,2000,6.8,,7.4,,7.9,,2,,,,3,3,3,,9,36,7,,,,,,,
5186,Parker Pond,"Fayette, Vienna",2,2001,,,,,,,,,,,,,,,,,9,,8,,,,,
5186,Parker Pond,"Fayette, Vienna",2,2002,,,,,,,,,,,,,,6.8,,,8,,,,,,,
5186,Parker Pond,"Fayette, Vienna",2,2016,8.5,,8.6,,8.6,,1,,,,,,,,,,,,,,,,,
5186,Parker Pond,"Fayette, Vienna",3,1982,6,,6.4,,7,,3,,,,,,,,,,,,,,,,,
5186,Parker Pond,"Fayette, Vienna",3,1983,5.5,,6.7,,7.5,,5,,,,,,,,,,,,,,34,,,
5186,Parker Pond,"Fayette, Vienna",3,1984,5.5,,6.7,,7.5,,5,,,,,,,,,,,,,,34,,,
5186,Parker Pond,"Fayette, Vienna",4,2008,7.2,,7.2,,7.2,,1,,,,,,,,,,,,,,,,,
5190,Clearwater Lake,"Farmington, Industry",1,1974,6.4,,9.7,,13.5,,6,,,,0.5,2.4,5.9,7.1,10,27,,5,,,18,34,,
5190,Clearwater Lake,"Farmington, Industry",1,1975,7.3,,9.6,,11,,7,,,,1,1.4,1.9,6.7,10,19,,5,,,19,23,,
5190,Clearwater Lake,"Farmington, Industry",1,1976,7.3,,9.3,,11.9,,7,,,,0.7,1.6,3.6,,,,5,,11,,20,26,27,
5190,Clearwater Lake,"Farmington, Industry",1,1977,8.5,,8.5,,8.5,,1,,,,,,,,,,,,,,,,,
5190,Clearwater Lake,"Farmington, Industry",1,1982,10.5,,10.5,,10.5,,1,,,,1.1,1.1,1.1,,9,35,3,,9,,,,,
5190,Clearwater Lake,"Farmington, Industry",1,1983,6.4,,8.6,,10,,6,,,,,,,,,,,,,,23,,,
5190,Clearwater Lake,"Farmington, Industry",1,1984,6.8,,9,,10,,6,,,,,,,,,,,,,,21,,,
5190,Clearwater Lake,"Farmington, Industry",1,1985,8.9,,11.1,,12.3,,6,,,,,,,7.1,7,35,5,,4,,13,,,
5190,Clearwater Lake,"Farmington, Industry",1,1986,8.5,,10.5,,11.6,,7,,,,,,,,,,,,,,15,,,
5190,Clearwater Lake,"Farmington, Industry",1,1987,6.1,,9.4,,10.7,,6,,,,,,,,,,,,,,19,,,
5190,Clearwater Lake,"Farmington, Industry",1,1988,7.5,,10.4,,13.4,,6,,,,,,,6.6,7,29,7,,7,,16,,,
5190,Clearwater Lake,"Farmington, Industry",1,1989,5.8,,8.8,,10.4,,6,,,,,,,,,,,,,,22,,,
5190,Clearwater Lake,"Farmington, Industry",1,1990,7.9,,9.7,,11.4,,7,,,,,,,,,,,,,,18,,,
5190,Clearwater Lake,"Farmington, Industry",1,1991,7.6,,10,,11.5,,7,,,,,,,7.2,16,39,4,,,,17,,,
5190,Clearwater Lake,"Farmington, Industry",1,1992,8.6,,10.8,,12.5,,6,,,,,,,,,,,,,,14,,,
5190,Clearwater Lake,"Farmington, Industry",1,1993,9,,11,,12.5,,7,,,,,,,,,,,,,,14,,,
5190,Clearwater Lake,"Farmington, Industry",1,1994,7.9,,10.7,,12.8,,6,,,,1.3,1.3,1.3,,10,,4,,,,15,,,
5190,Clearwater Lake,"Farmington, Industry",1,1995,9.3,,10.4,,11.4,,6,,,,,,,,,,,,,,16,,,
5190,Clearwater Lake,"Farmington, Industry",1,1996,6.5,,9.6,,11.9,,6,,,,,,,,,,,,,,19,,,
5190,Clearwater Lake,"Farmington, Industry",1,1997,8,,10.7,,14.8,,6,,,,,,,,,,,,,,15,,,
5190,Clearwater Lake,"Farmington, Industry",1,1998,5.2,,8.8,,12.7,,6,,,,1.2,1.2,1.2,,11.5,35,7,,,,22,,,
5190,Clearwater Lake,"Farmington, Industry",1,1999,8.1,,9.4,,10.5,,6,,,,,,,,,,,,,,19,,,
5190,Clearwater Lake,"Farmington, Industry",1,2000,7.5,,8.3,,8.9,,6,,,,,,,,,,,,,,24,,,
5190,Clearwater Lake,"Farmington, Industry",1,2001,7.4,,9.5,,10.3,,6,,,,,,,,,,,,,,19,,,
5190,Clearwater Lake,"Farmington, Industry",1,2002,6.7,,9.7,,12.1,,6,,,,,,,,,,,,,,18,,,
5190,Clearwater Lake,"Farmington, Industry",1,2003,8.4,,10.1,,12,,6,1,2,3,0.8,0.8,0.8,,12,37,3,,,,17,,,
5190,Clearwater Lake,"Farmington, Industry",1,2004,8.3,,8.7,,9.4,,3,,,,,,,,,,,,,,,,,
5190,Clearwater Lake,"Farmington, Industry",1,2005,5.5,,9.2,,11.3,,6,8,8,8,1,1,1,6.92,9.2,38,4,,,,20,,,
5190,Clearwater Lake,"Farmington, Industry",1,2006,8.1,,9.6,,10.7,,6,,,,,,,,,,,,,,19,,,
5190,Clearwater Lake,"Farmington, Industry",1,2007,7.4,,9.6,,11.4,,6,,,,,,,,,,,,,,19,,,
5190,Clearwater Lake,"Farmington, Industry",1,2008,6.5,,9.5,,10.9,,6,,,,,,,,,,,,,,19,,,
5190,Clearwater Lake,"Farmington, Industry",1,2009,7.5,,8.9,,10.4,,6,,,,,,,,,,,3,,,21,,,
5190,Clearwater Lake,"Farmington, Industry",1,2010,8,,9.7,,11,,6,,,,,,,,,,,4,,,18,,,
5190,Clearwater Lake,"Farmington, Industry",1,2011,7.9,,10.4,,11.2,,4,,,,,,,,,,,,,,,,,
5190,Clearwater Lake,"Farmington, Industry",1,2012,8.7,,10.3,,12.2,,6,,,,,,,,,,,,,,16,,,
